"lg" "pos1" "pos2" "utr3"
19 "2399705" "2399992" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "7225706" "7225794" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "3321576" "3321704" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
8 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
21 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "2568558" "2568621" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
17 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "1951790" "1951790" TRUE
21 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "4595097" "4595107" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "4596652" "4596954" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "8089563" "8089677" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
21 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "986235" "986718" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
21 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
21 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
