pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds recomb_rate.gene_count recomb_rate.ds gene_count.ds recomb_rate.gene_count.ds group
res marine roberts stream allo D -5.30362680645871 0.20000228193763 0.304653045572918 2.18768523110996 -0.0918545647396238 -0.432925330200533 -0.685176560336697 0.147529339197038 allo_D
res marine sk marine allo S -4.50266117172405 0.025385248582801 0.235192505014395 -1.94181465770626 -0.0271370539777801 0.284922963169692 -0.240719982753276 -0.0739406318413795 allo_S
res marine sr marine allo S -4.68549703016249 -0.184727066908044 0.350492063836439 0.167407189780546 -0.00238499570635812 0.442628361512391 -0.85184738200838 -0.0420084920177958 allo_S
res marine sr white allo D -4.71865232793178 -0.174222581318342 0.231333682931281 0.0200597786661129 0.0250355475544612 0.630126149501604 -0.284772771268689 -0.273095237709491 allo_D
roberts lake al marine allo D -5.96111262304977 0.297253003763208 0.247264427480368 5.89373485563939 -0.079833926445174 -1.70318043079583 -0.871135435897847 0.27269271509024 allo_D
roberts lake cl marine allo D -6.6747051282918 0.406241924150573 0.317609722780036 6.45825353659651 -0.0571059598097943 -1.27175696355272 -0.901384106806096 0.174279200166237 allo_D
roberts lake cl white allo D -5.02055244552366 0.0647779154774155 0.11676768581217 1.18742834617257 -0.0129925806721508 -0.508851215578035 -0.135974769461414 0.0550268184601102 allo_D
roberts lake cp marine allo D -5.038603663626 0.271691113209161 0.227742085236797 3.32994321870953 -0.113977340837076 -1.40951936457478 -0.62633071149997 0.281636025616246 allo_D
roberts lake ln marine allo D -5.85589408952409 0.355519374187517 0.265324407519065 6.82976027232538 -0.0637451007095491 -2.77447957021205 -0.914496694220628 0.311351943097872 allo_D
roberts lake mh marine allo D -6.97757084166578 0.384271328308084 0.364124334796176 8.09159129689652 -0.0628061404960737 -1.41632603076444 -0.989108513612314 0.113121860715901 allo_D
roberts lake mh white allo D -6.95388167499594 0.656947409406405 0.35600531827012 8.61299740106349 -0.223788675662034 -2.71238336138535 -0.811526167572374 0.373379821456559 allo_D
roberts lake roberts stream para D -3.00832655928817 -1.08394591849901 -0.350027746193157 -2.0117770740246 -0.0105604494105393 1.30879553157223 0.625545946101918 -0.0327305516890816 para_D
roberts lake sk marine allo D -7.0604765011173 0.477599868140584 0.566710384530865 9.29158719070797 -0.111646835786302 -2.05215575171747 -1.68669727872441 0.348660472488191 allo_D
roberts lake sr marine allo D -7.08316121009281 0.465644103957991 0.328316797073911 9.95688971940586 -0.083839249848485 -2.4435576299195 -1.31014201264721 0.33194678751888 allo_D
roberts lake sr white allo D -7.10904263139564 0.424781882841868 0.483780781670148 8.06723934771744 -0.096273583216662 -1.79233569176304 -1.25988718824294 0.283063165942915 allo_D
roberts stream al marine allo D -4.24119608009715 -0.0939852023554147 -0.040887667053476 0.0127638987082671 0.0212372168395976 0.210015280759507 0.079881099120034 -0.234354401125106 allo_D
roberts stream cl marine allo D -6.25176215563085 0.215103846473187 0.307195157907391 3.16584993763074 -0.0253399352360757 -0.301690025940887 -0.710867664004161 0.0191397551485776 allo_D
roberts stream cl white allo D -5.21057184351147 -0.0576320882171553 0.223948376788963 0.896557898640872 0.00528759373864586 0.368512185797175 -0.512233203215392 -0.0718000714181263 allo_D
roberts stream cp marine allo D -4.31342026780167 -0.0441155654952148 0.105319182768648 0.210023197780652 -0.0619768395478693 0.102726096719542 -0.163825069934734 -0.0454425705947767 allo_D
roberts stream ln marine allo D -4.72153163603237 -0.151802778068295 0.167170882944456 1.97810030880495 0.00534794137825595 -0.338084101338759 -0.643481248257611 0.00211049134577259 allo_D
roberts stream mh marine allo D -5.19818395484733 0.0285777371872927 -0.0134749676836792 1.23082440286373 0.0208884745397634 0.223810367455124 0.276398404186132 -0.26498279481818 allo_D
roberts stream mh white allo D -4.14811870051821 0.189756036305705 -0.164852693731026 -1.0331276809701 -0.206013021987204 -0.518463466230312 0.961898589983024 0.105502480585448 allo_D
roberts stream sk marine allo D -4.19029389131167 -0.0852988724291752 0.291691002845871 -0.265325955447196 -0.0661677773846769 0.169673952219474 -0.984132111351094 0.0999423885018025 allo_D
roberts stream sr marine allo D -4.25289779216869 0.0493572210755279 0.0731378935180522 0.226721372898026 -0.0986404956965169 0.0281941940975223 -0.0878609587356724 -0.0930834367921522 allo_D
roberts stream sr white allo D -4.66732722399367 -0.0135683533455752 0.182274849676692 -1.30327502076335 -0.0194794241556149 0.323567407399113 -0.0814685007532945 -0.095889816836058 allo_D
sj marine al marine allo S -5.20332793162427 0.0250563092067955 0.246401628151269 2.09185193934165 -0.0493840763656204 -0.191273498510986 -0.789448525896476 0.114638369328235 allo_S
sj marine bea lake allo D -2.42422155111844 -0.34116364841244 -0.262962182116823 -4.49350659668174 0.0246673131451837 0.506581401769724 0.35556394260335 -0.00606599541797392 allo_D
sj marine boot lake allo D -4.46127517263745 -0.0577669897440737 -0.19244064512172 -0.693531672488415 0.0358887628809563 0.0206476340939767 0.552498957326022 -0.1326087908611 allo_D
sj marine boot stream allo D -4.30753315971534 -0.233077503824763 0.0245574237236088 -0.530979560270168 -0.036141769433138 0.355058624676717 0.203821386600007 -0.0530437638417479 allo_D
sj marine cl marine allo S -6.0751679897707 0.174646895198394 0.408106815886233 3.38360421894123 -0.0738254531990285 -0.351620944970397 -0.983480364475314 0.141401536544945 allo_S
sj marine cl white allo D -4.79366890515227 -0.0400536642615051 0.196808000423665 1.75305532887614 -0.0433720745331979 -0.0110129443370816 -0.759149442584248 0.0965107543849915 allo_D
sj marine constance lake allo D -5.42746778779275 0.26790327179964 -0.0960466049335858 2.43192185229097 1.40194510776992e-05 -0.852380437617565 -0.0828231838666125 0.0535075755165605 allo_D
sj marine constance stream allo D -4.1530305809649 0.0422008856786626 -0.319998458964145 -0.698738371045779 0.0247347173686113 -0.332016694678698 0.451130255300199 -0.0101416390940013 allo_D
sj marine cp marine allo S -4.35015333607794 -0.160945872065392 0.0666709781870069 1.3254890928246 0.0083531881896201 0.116732406757165 -0.624153794953078 0.0313060407007706 allo_S
sj marine denmark marine allo S -3.43278185238793 -0.317058693128255 -0.127862423504123 -2.25051758793879 0.0297337513785792 0.525329215382477 0.188644273658601 -0.0198550513034351 allo_S
sj marine geneva lake allo D -4.64503189165525 0.159877342626563 -0.149044734854162 1.09756106923695 -0.0361381120257664 -0.663535482232097 -0.00095313364807565 0.113461859636172 allo_D
sj marine geneva stream allo D -3.44004733053545 -0.278252213727505 -0.379069385044902 -3.73750577213587 0.0546472409273168 0.856277135272142 0.824659079108159 -0.159101123594856 allo_D
sj marine hadsten lake allo D -4.41236435529008 -0.0670347776452502 0.0114679153161273 0.659612968362583 -0.0210819789063814 0.060898124907333 -0.561397322178043 0.0946450060731556 allo_D
sj marine hald lake allo D -4.18451861783753 0.106801881290366 -0.145312226599096 0.0882525962704425 -0.0128057921302542 -0.282306759597756 -0.169774460905256 0.0738020431482271 allo_D
sj marine japan japansea allo D -3.87018636036165 -0.368954840160048 0.152543445190764 -0.133348078334973 -0.139649561879836 0.461115539824664 -0.793497821241643 0.0515635904769346 allo_D
sj marine japan marine allo S -3.98236624874211 0.0244111602875849 0.0280943183452986 0.839392144516544 -0.0184838725050508 -0.50592149401068 -0.183225197550502 0.066557154682006 allo_S
sj marine joes lake allo D -5.04351081999721 -0.192888137232466 0.183402374160499 1.95076298303361 0.0288729403626886 0.0564775518653174 -0.560643220966065 -0.102306933823977 allo_D
sj marine joes stream allo D -5.08414978150816 -0.0772758015199739 0.0682541852011012 1.18252449313275 0.0280953539523524 -0.00720935060592763 -0.144142697753192 -0.116981598972391 allo_D
sj marine litcampbell marine allo S -6.60175897172768 0.439585223791782 0.536285788989687 5.50884033382803 -0.146042813210495 -1.03967168012312 -1.94269288542489 0.358881984484532 allo_S
sj marine ln marine allo S -4.35199270590431 -0.208323548290336 0.173768819178015 -0.0498134541256597 -0.0271880384540012 0.515926101278804 -0.598981387312086 0.0483224853962759 allo_S
sj marine mariager marine allo S -5.10294762677287 0.0945428030524602 0.139993744586338 3.04401463564427 -0.0350905514231672 -0.278484341954915 -0.943263672087895 0.128281820811123 allo_S
sj marine mh marine allo S -8.80214045823189 0.449410597317218 0.63644721982816 9.06168559238292 -0.0904438456606579 -0.893826884683209 -1.59885126568988 0.188442503490753 allo_S
sj marine mh white allo D -6.42964634605738 0.0842218183904156 0.688164025137848 5.99615032867109 -0.0580011596309551 -0.151748660576909 -2.24029504745167 0.162299057461609 allo_D
sj marine misty lake allo D -4.06221900683452 -0.546484889785641 0.0537391445055634 -1.2731343485526 0.0358751286460691 0.619801998929428 0.133476016295827 -0.122789545801252 allo_D
sj marine misty stream allo D -5.13116079867638 -0.263373096344135 0.0437694449990739 0.480889545369495 0.0219696421402227 0.243799432128808 0.248462747330676 -0.0922480034431497 allo_D
sj marine mud lake allo D -2.089012703935 -0.221926739556995 -0.350396187445172 -6.56459417788562 0.0372368491991824 0.377910542176073 1.00675736152219 -0.107191511354768 allo_D
sj marine rab marine allo S -2.38068003129782 -0.258223299684272 -0.281339698026567 -6.17962421350974 -0.0247447080098823 0.907128507437084 0.864809091517175 -0.0240422453020601 allo_S
sj marine res marine allo S -2.39018445505586 -0.082836948232443 -0.352598108319791 -5.97897437973428 -0.00562817228427752 0.387383975959256 0.716726790719845 -0.0170637780452265 allo_S
sj marine roberts lake allo D -2.62050944825335 -0.163731946143163 -0.36658521725448 -4.29241512160608 0.0496711464506597 0.322155652118041 0.841779202198296 -0.193136280787861 allo_D
sj marine roberts stream allo D -4.01639410842229 -0.141769123092303 -0.128490276588669 -1.02887178532175 0.0358720625720674 0.056657707843601 0.426229557781074 -0.127141233959096 allo_D
sj marine sk marine allo S -5.96617112480032 0.120214760523199 0.26003414261685 2.88387421973801 -0.0265013313664349 -0.172675874559076 -0.728818057372771 0.0490983556030011 allo_S
sj marine sr marine allo S -6.06918068796424 0.176407306064719 0.468508520266938 3.60600771081892 -0.0883350891118884 -0.360908655395605 -1.44730513934324 0.194833636343598 allo_S
sj marine sr white allo D -4.32253758543213 -0.0720402033562934 0.0782188654433166 0.15032951612469 -0.031590718547223 0.100251317811715 -0.308455461780813 0.0575876773640092 allo_D
sj marine stl lake allo D -4.24342394139952 0.0726720485609123 -0.0148655071417212 0.987838887669571 -0.00976667547271909 -1.57831945293918 -0.0908935658076613 0.00253917482542768 allo_D
sj marine wc stream allo D -3.2277007504383 -0.464795891378601 -0.653051193897658 -3.35639196310291 0.0548630470238123 0.869749644085472 1.08247577540517 -0.149760840292704 allo_D
sk marine sr marine allo S -5.31213330500974 -0.0156508209433736 -0.631171527961192 0.380233598692396 0.0920699285208226 0.269832675584891 0.721698778789852 -0.28720999287488 allo_S
sk marine sr white allo D -5.86284512156167 -0.0477867312199824 -0.131529028282353 -3.1114445486317 0.0619843137727536 0.545450238546498 0.835940968341082 -0.246985376739803 allo_D
sr marine sr white para D -5.13069973600898 0.113249638937745 -0.251792109561789 -0.58914864110911 -0.00547248282867587 -0.115491212648182 0.484469913932382 -0.0261334738562932 para_D
stl lake al marine allo D -4.25844139372409 -0.0623980619578769 0.237783609085036 2.9609049381199 -0.0341407885686339 -0.576561337548947 -0.577970147818687 0.0906723472167466 allo_D
stl lake bea lake allo S -4.09064775068204 -0.0908368965761467 -0.153167615002039 0.387058766240991 -0.015651699149289 0.180177046658714 0.336645438989944 -0.0732586602747867 allo_S
stl lake boot lake allo S -2.79569534097324 0.0827004587769684 -0.333953312636699 -3.90504180872618 -0.0381358870052263 -1.92423443877139 1.0450705417911 0.128482381983871 allo_S
stl lake boot stream allo D -1.88342435970979 -0.39780944210141 -0.867218113061902 -5.08449782115942 0.0809904426913316 0.998272921089439 1.36387607103304 -0.195001751469692 allo_D
stl lake cl marine allo D -5.02379849500786 0.0918252858580426 0.344982695105264 4.29598753163101 -0.0459175819970928 -0.838372820248125 -0.809070562759825 0.144087563474772 allo_D
stl lake cl white allo D -4.95471237286879 0.0968819067361077 0.32742344064222 4.00912241599869 -0.0638874275194235 -0.489258861300883 -0.736674795466847 0.112497241792029 allo_D
stl lake constance lake allo S -4.07742171720293 -0.0320312166613014 -0.0658321312713428 0.230061653062015 0.0259495305252356 -0.573826278554835 0.386878759516854 -0.210577188164626 allo_S
stl lake constance stream allo D -3.65362546466519 0.135656348847339 -0.118585285285968 -0.376344955052635 0.00448497644916257 -1.44657469027581 0.474202528204596 -0.142547259664341 allo_D
stl lake cp marine allo D -3.51335292807135 -0.156826477195684 0.199393136675135 1.18964905648875 -0.0211377560586207 -0.011580764411444 -0.314703847983113 -0.100523384436676 allo_D
stl lake denmark marine allo D -2.23615383561941 -0.464116149179456 -0.273281097803499 -3.29134653464867 0.048515973691323 0.662704557068443 0.53664179113329 -0.0588983762271596 allo_D
stl lake geneva lake allo S -3.22630941573445 0.0405782337101219 -0.366393634857249 -0.975661080856127 0.0138425256542943 -1.28708395157152 0.746169494879406 0.0283421013886039 allo_S
stl lake geneva stream allo D -3.32037742677253 0.0371676572098477 -0.265757698499806 -0.472361451613932 0.0281666342442459 -1.20025435602506 0.689240905853976 -0.158131100624152 allo_D
stl lake hadsten lake allo S -3.24962026019463 0.15383969088109 -0.233919102824266 -0.801294870648572 -0.117123723593524 -1.08174819294664 0.21908305475232 0.187298951440787 allo_S
stl lake hald lake allo S -2.61365440670432 -0.0848339365050829 -0.211304464706656 -1.94132522576871 -0.0520476860377506 -0.53084798432512 0.0926293102092604 0.183642537836649 allo_S
stl lake japan japansea allo D -2.24245480210902 -0.0658476861388618 -0.557045106297578 -2.98358177367113 0.0271671746840979 -1.27116765188474 0.758103137889921 0.099120251656525 allo_D
stl lake japan marine allo D -2.7980207044534 -0.590694260872304 0.0805526052103937 -1.45519190232251 -0.249959062676572 0.769299835220642 -0.279323167624111 0.259371798444205 allo_D
stl lake joes lake allo S -4.01092747114952 -0.011690484551746 -0.231501903553363 -0.320488660124628 -0.000899635643220849 -0.358858054710099 0.486593084695357 -0.0534655926107237 allo_S
stl lake joes stream allo D -3.44689947493397 0.108478837841862 -0.339702424183767 -1.20183911473113 -0.0236410827668298 -0.877325331072624 0.51156226715087 0.0718824567448737 allo_D
stl lake litcampbell marine allo D -4.52551700974916 0.119785639730238 0.252631287859046 2.91248407806943 -0.0849100540448933 -0.333886922674539 -0.644005281894322 0.112901050644612 allo_D
stl lake ln marine allo D -4.06834427565267 -0.0366834873964817 0.255728859105584 2.95701179990374 -0.0540415562361774 -0.500919046640328 -0.763530850565101 0.142729659850232 allo_D
stl lake mariager marine allo D -1.89923774252665 -0.65811342207596 -0.401779031681798 -4.82696367517009 0.0221758849620553 0.987986862690793 0.855669306713059 -0.0494435870156669 allo_D
stl lake mh marine allo D -3.8497564405454 -0.0774012540674171 0.0626909561113924 1.38750504123981 -0.0144344692236818 -0.229836641144143 -0.157134739746639 0.0340209261289073 allo_D
