pop1 ecotype1 reg1 pop2 ecotype2 reg2 geography geography2 ecology group group2 lg n.sites num.outliers nnd.mean.null nnd.sd.null nnd.mean.emp nnd.emp.percentile nnd.emp.zscore nnd.emp.pvalue disp.all disp.out
res marine al japan japansea jp allo allo D allo_D allo_D 14 756 305 0.0479189088022037 0.00488859908470392 0.0571587875179114 0.9705 1.89008723268363 0.0587462943531351 0.43715596490197 0.641878087973037
res marine al japan japansea jp allo allo D allo_D allo_D 15 737 333 0.0526201406573547 0.00982734145449834 0.0726791220952497 0.9465 2.04114017313536 0.0412368962793201 1.07530895513813 2.01004664310703
res marine al japan japansea jp allo allo D allo_D allo_D 16 810 318 0.0484993335679699 0.0117074613570659 0.0386870863667031 0.0683 -0.83811911925251 0.401963805981898 3.73418197863936 3.85170109707862
res marine al japan japansea jp allo allo D allo_D allo_D 17 704 310 0.0672343269223149 0.00602505092337983 0.097053575312399 1 4.94921101403017 7.45149260936119e-07 0.573822246248473 0.802835912117474
res marine al japan japansea jp allo allo D allo_D allo_D 18 826 377 0.0430901334851311 0.00418222309901627 0.0464364620240211 0.7855 0.80013152327458 0.423634598812552 0.329981744463904 0.616484798607299
res marine al japan japansea jp allo allo D allo_D allo_D 20 706 320 0.00118653318698075 8.89719127121368e-05 0.00131908036615037 0.9337 1.48976429897004 0.136286221305359 0.00430380007097483 0.00630023726685899
res marine al japan japansea jp allo allo D allo_D allo_D 21 519 194 0.0598924691058508 0.00710384908422537 0.0644438266119635 0.7374 0.640688935273031 0.521724804429644 0.501137294815554 0.665533391589669
res marine al japan marine jp allo allo S allo_S allo_S 1 515 29 0.815813885605995 0.218017241745523 0.0712970220168141 0 -3.41494488063566 0.000637949197291984 0.689322735968807 11.5614423161374
res marine al japan marine jp allo allo S allo_S allo_S 2 374 18 1.83980356176596 0.459932820512476 1.20366413770964 0.0868 -1.38311378463382 0.166629979636247 0.545103637108696 7.68299752486996
res marine al japan marine jp allo allo S allo_S allo_S 3 364 11 2.16899594043953 0.650782513065126 0.615648307360411 0.0038 -2.38689209051269 0.0169914778340786 0.530979246470043 1.20605683096026
res marine al japan marine jp allo allo S allo_S allo_S 4 550 51 0.673642483587156 0.118811611050696 0.631824683753445 0.3638 -0.351967282186487 0.724862799472891 0.926220305319637 10.0942728645868
res marine al japan marine jp allo allo S allo_S allo_S 5 261 8 2.44835741228939 1.02910838830006 0.497905924173699 0.0146 -1.89528285872546 0.058054937849124 1.42573349094817 2.91875499022149
res marine al japan marine jp allo allo S allo_S allo_S 6 307 4 8.12110167577973 3.5724375785494 9.58902384925795 0.6024 0.410902119687778 0.681144308084324 0.443274108204776 1.98102983640482
res marine al japan marine jp allo allo S allo_S allo_S 7 430 47 0.715025302352158 0.117000181660501 0.923944129082554 0.9667 1.78562822523314 0.0741594736995322 0.580168858046093 7.47356472652475
res marine al japan marine jp allo allo S allo_S allo_S 8 364 28 1.01094022685873 0.199110862146784 0.721072563489141 0.075 -1.4558103975056 0.145445040670127 0.495346519229073 6.8092224081259
res marine al japan marine jp allo allo S allo_S allo_S 9 404 8 2.50895112119156 2.09364301278392 4.97770903891218 0.787 1.179168512801 0.238331081437646 20.2705282707214 39.4995153729532
res marine al japan marine jp allo allo S allo_S allo_S 10 327 18 1.48844445570856 0.403860312006174 1.13964071382219 0.2014 -0.863674224767695 0.387766876812597 0.968960998727193 9.01243783440728
res marine al japan marine jp allo allo S allo_S allo_S 11 365 23 0.703394062415366 0.189185369100186 0.1315224289253 3e-04 -3.02281109902965 0.00250438519162765 0.517758424391053 12.0266108721888
res marine al japan marine jp allo allo S allo_S allo_S 12 298 17 1.2974215102031 1.10710412320143 0.648794685465505 0.537 -0.585876984056344 0.557958185163101 26.4346885620623 31.3418258613395
res marine al japan marine jp allo allo S allo_S allo_S 13 404 24 1.28876971234203 0.310737218859258 1.3519559458583 0.5896 0.203342984622933 0.838866960391728 1.28366524758546 7.00302660389494
res marine al japan marine jp allo allo S allo_S allo_S 14 318 13 1.77285851036309 0.561109331872033 0.726824579441281 0.0273 -1.86422479810115 0.0622901423392904 0.80357242579044 2.24008544385754
res marine al japan marine jp allo allo S allo_S allo_S 15 275 6 4.21365819581531 1.55603295224432 2.36701530772248 0.1273 -1.18676335576914 0.235320976724451 1.36858768908974 6.89305439497988
res marine al japan marine jp allo allo S allo_S allo_S 16 391 21 0.948577288347252 0.329694705153683 0.354694839622093 0.0033 -1.80131024078269 0.07165399462397 3.96955620664087 6.88595649305997
res marine al japan marine jp allo allo S allo_S allo_S 17 296 9 4.31172099865673 1.31019437883541 5.39938307691086 0.782 0.830153216823384 0.406452162063368 0.786930510482667 8.15603913061324
res marine al japan marine jp allo allo S allo_S allo_S 18 321 5 5.74079981802452 2.38223392274301 6.22622167317061 0.5619 0.203767501802322 0.838535189798351 0.458297189765452 7.13390008738419
res marine al japan marine jp allo allo S allo_S allo_S 20 316 26 0.0200935532552891 0.00370434100907242 0.0171154006232686 0.2172 -0.803962870785019 0.421418418469632 0.00757897881554581 0.0356121439273791
res marine al japan marine jp allo allo S allo_S allo_S 21 279 44 0.334270661154032 0.0672369312056643 0.137991316679162 8e-04 -2.91921925875069 0.00350909312008159 0.62899734841742 2.19970740012463
res marine al joes lake bc allo allo D allo_D allo_D 1 406 31 0.79284992461369 0.20514017322385 0.691716576973804 0.315 -0.492996306138089 0.62201519736002 0.800668355478254 5.72528526281029
res marine al joes lake bc allo allo D allo_D allo_D 2 280 26 1.28609353436528 0.301580411961118 1.8570114524208 0.9695 1.89308686974379 0.0583463180080256 0.93414251498501 10.5459252146428
res marine al joes lake bc allo allo D allo_D allo_D 3 269 14 1.70480622486024 0.478637145890638 3.20730421056621 0.9999 3.13911696700881 0.00169457792476812 0.646828295729796 12.8100649174522
res marine al joes lake bc allo allo D allo_D allo_D 4 572 48 0.7431977093252 0.166494966424092 0.744103755804799 0.5052 0.00544188511556122 0.995658025315263 1.00413547014407 10.4716896814971
res marine al joes lake bc allo allo D allo_D allo_D 5 224 10 1.89028894735247 0.706637207564435 1.5414963354484 0.3333 -0.493595027505357 0.621592213232252 1.49708661048049 10.547084425869
res marine al joes lake bc allo allo D allo_D allo_D 6 245 15 1.75503331038713 0.473251101816782 1.7743641810178 0.5166 0.0408469638136157 0.967417898869842 0.630464544930434 3.95940008639019
res marine al joes lake bc allo allo D allo_D allo_D 7 450 42 0.84485366806117 0.180004085830273 0.83338676706677 0.4756 -0.063703559513713 0.949206270424166 0.751300166077975 7.78042783502364
res marine al joes lake bc allo allo D allo_D allo_D 8 277 16 1.83688215797449 0.513756669148219 0.89695289529226 0.0329 -1.82952226049072 0.0673214076682912 0.775231469285873 9.56021605820697
res marine al joes lake bc allo allo D allo_D allo_D 9 304 14 1.29558801664051 1.02742255905369 1.10688676035532 0.601 -0.183664700197932 0.854276502925912 20.283042105485 28.5830791805268
res marine al joes lake bc allo allo D allo_D allo_D 10 245 10 2.94992439631402 0.994842269523658 2.07881790655327 0.2097 -0.87562271572744 0.381235172166791 0.744052083857496 6.91903826614966
res marine al joes lake bc allo allo D allo_D allo_D 11 339 38 0.433265903439502 0.0974106439618625 0.579690104754718 0.9363 1.50316428841743 0.132796684006426 0.569196821524629 3.30687333073588
res marine al joes lake bc allo allo D allo_D allo_D 12 264 18 1.25593533434263 1.05194465525141 3.62887326879318 1 2.25576309799629 0.0240854715505214 26.4649098073195 30.7157340706939
res marine al joes lake bc allo allo D allo_D allo_D 13 290 16 2.07905100433774 0.632596386394222 1.48457373791236 0.189 -0.939741799370499 0.347350018848834 1.58781196319215 12.8477985306327
res marine al joes lake bc allo allo D allo_D allo_D 14 230 10 2.37016264720248 0.861260071247948 1.01409322736372 0.0594 -1.57451792450315 0.115367760941666 0.76871858697156 7.4810011950027
res marine al joes lake bc allo allo D allo_D allo_D 15 230 15 1.47963258224583 0.36718260109206 1.66604749382997 0.6907 0.50768993691345 0.611670806745607 0.531562507678341 3.85434686161447
res marine al joes lake bc allo allo D allo_D allo_D 16 237 19 1.05056580231264 0.312779211579935 1.15211827216679 0.7015 0.32467781135829 0.745424929599624 3.82964090922376 6.22908467570467
res marine al joes lake bc allo allo D allo_D allo_D 17 229 18 1.91357834637191 0.428541197085949 2.81740673013385 0.9874 2.10908167034561 0.0349375327229108 0.892038485012021 4.11192815737096
res marine al joes lake bc allo allo D allo_D allo_D 18 220 20 1.24172907196562 0.29754418910969 1.05678757593405 0.2768 -0.621559764231836 0.534231384991795 0.620784483196068 3.56495704686153
res marine al joes lake bc allo allo D allo_D allo_D 20 276 31 0.0162430005134743 0.00282486505025882 0.0160863042788167 0.477 -0.0554703434924006 0.955763756025641 0.0103982706463501 0.0492372348426661
res marine al joes lake bc allo allo D allo_D allo_D 21 215 16 1.14408681991387 0.406773558730536 0.409116629055969 0.0243 -1.80682882425201 0.070788972954708 1.29602203638723 4.83397558713258
res marine al joes stream bc allo allo D allo_D allo_D 1 396 34 0.72867584518981 0.172236109272147 0.3336287564739 0.0084 -2.29363685922388 0.0218113663414089 0.775158681289437 9.5884294770501
res marine al joes stream bc allo allo D allo_D allo_D 2 297 20 1.69393908084836 0.444001850067476 2.2030359696282 0.8704 1.14660983665375 0.251542909210776 0.903615964898932 13.7695945186711
res marine al joes stream bc allo allo D allo_D allo_D 3 276 16 1.48740093190271 0.396518705605816 1.76465354957401 0.7495 0.699216994688078 0.484416431407069 0.640669565255071 5.55437729794947
res marine al joes stream bc allo allo D allo_D allo_D 4 548 49 0.725167734399558 0.160343615970238 0.680627562284918 0.3926 -0.27777951647858 0.781181616087358 1.09098271855371 10.3095558286863
res marine al joes stream bc allo allo D allo_D allo_D 5 223 10 1.87182110532045 0.699729995171015 1.61689589883588 0.385 -0.364319392113894 0.715619520652954 1.52838571513519 10.1536352578426
res marine al joes stream bc allo allo D allo_D allo_D 6 258 18 1.43747928945398 0.369424769334818 1.63895587248517 0.7022 0.545379194237497 0.585492746939925 0.696689871028363 3.43872324192625
res marine al joes stream bc allo allo D allo_D allo_D 7 454 36 0.954306088240517 0.211295851719821 0.995082501005332 0.5809 0.192982552345065 0.846972632450351 0.734286990065967 9.38693491804706
res marine al joes stream bc allo allo D allo_D allo_D 8 284 19 1.56217997396984 0.393225131124078 1.07578830204449 0.1108 -1.23692926373996 0.216113344711138 0.805920669460497 2.91666387836418
res marine al joes stream bc allo allo D allo_D allo_D 9 289 16 1.07883150389544 0.836106705927342 0.898583473389789 0.5807 -0.215580175625716 0.829315010007799 20.3113490304546 29.550957836549
res marine al joes stream bc allo allo D allo_D allo_D 10 247 10 2.90756949265517 1.01158133082618 1.41060004290506 0.0786 -1.47983103694441 0.13891834357816 0.971885437507603 7.62829356692384
res marine al joes stream bc allo allo D allo_D allo_D 11 331 32 0.531935483380476 0.128107269495997 0.648205148627931 0.8191 0.907596155197798 0.364091626410334 0.54588218608872 2.15448521664137
res marine al joes stream bc allo allo D allo_D allo_D 12 264 11 1.88137638854027 1.6840365246202 1.28417737889338 0.6776 -0.354623549380308 0.722871631492682 26.7660743150404 31.3243385158182
res marine al joes stream bc allo allo D allo_D allo_D 13 299 12 2.83270847416963 0.943724811967626 3.83258423804746 0.8371 1.05949928538292 0.289372454520702 1.59046099120544 13.4448678312611
res marine al joes stream bc allo allo D allo_D allo_D 14 237 11 2.19347724430587 0.751056871784412 1.61212153959373 0.243 -0.774050177226819 0.438901118999821 0.763342938309177 7.86495448046953
res marine al joes stream bc allo allo D allo_D allo_D 15 235 14 1.59601673464622 0.408940723338308 0.446866209266025 0.0015 -2.81006625116552 0.00495313028721532 0.536015098160483 7.53550962057227
res marine al joes stream bc allo allo D allo_D allo_D 16 235 10 2.12847217327783 0.737510286352773 2.65380139094087 0.7686 0.712300868725454 0.476278486213546 3.86577445331267 5.17184364165097
res marine al joes stream bc allo allo D allo_D allo_D 17 223 14 2.52907389942902 0.632256177561425 4.15842946357146 0.9966 2.57704965481993 0.00996476348772245 0.928913435119243 3.39190469060282
res marine al joes stream bc allo allo D allo_D allo_D 18 234 20 1.26786508917265 0.305517348823522 1.13437873310737 0.3333 -0.436919070485847 0.662170041035051 0.631263872044587 3.55795535525783
res marine al joes stream bc allo allo D allo_D allo_D 20 281 21 0.0252676885777609 0.00501083790560738 0.0317895289648536 0.9009 1.3015468689966 0.193071332567955 0.00948317391446798 0.0387098040075268
res marine al joes stream bc allo allo D allo_D allo_D 21 211 13 1.40900558885907 0.541327270094989 0.650852166875582 0.0829 -1.40054540731054 0.161350055906093 1.05574532005137 4.04857079855691
res marine al litcampbell marine bc allo allo S allo_S allo_S 21 4 2 16.8162743872653 14.2532828804282 1.05607772660221e-05 0.1661 -1.1798168862262 0.238073051931335 23.116085341024 23.116085341024
res marine al ln marine ns allo allo S allo_S allo_S 1 43 5 4.26732575966139 3.33496773230572 2.69724894768751 0.4123 -0.470792204903395 0.637789131672255 6.41692000256963 5.50021357850147
res marine al ln marine ns allo allo S allo_S allo_S 2 36 2 21.8232630959009 16.3987190429996 44.8120129587425 0.8985 1.40186253588235 0.160956299777886 2.96392676149177 NA
res marine al ln marine ns allo allo S allo_S allo_S 4 61 6 5.83222679115401 3.08022992322963 0.836047910400474 0.0346 -1.6220149161836 0.104800154366361 5.04684127953478 1.08464158431475
res marine al ln marine ns allo allo S allo_S allo_S 5 31 4 4.97703488562676 2.50275123356765 6.01332942586888 0.603 0.414062143429609 0.678828596341814 3.33186882514808 6.05000311701759
res marine al ln marine ns allo allo S allo_S allo_S 7 45 5 5.99181417496408 3.00096504895721 12.4695746948465 0.9918 2.15855913488006 0.0308843860026796 3.75750727393457 3.8555412374713
res marine al ln marine ns allo allo S allo_S allo_S 8 33 3 12.1100650029755 5.8304646385509 4.8665970026302 0.1146 -1.24234832888817 0.214108071231873 3.01440649594248 6.09854754863919
res marine al ln marine ns allo allo S allo_S allo_S 10 32 4 7.13491819941127 3.50128865405462 4.06252498596262 0.2249 -0.877503547127057 0.380213193043313 4.02897279295984 21.042659965427
res marine al ln marine ns allo allo S allo_S allo_S 11 27 2 12.0738270285361 9.67041813455258 1.09130517955691e-07 0.0035 -1.24853204395223 0.211836281087942 5.07880930593238 37.8015069644994
res marine al ln marine ns allo allo S allo_S allo_S 12 28 3 4.84335920378681 4.79173125682095 0.496579084747996 0.0255 -0.90714188381313 0.364331771711121 26.6923826616266 36.5557258040092
res marine al ln marine ns allo allo S allo_S allo_S 14 37 3 7.03898575365585 3.17338191391681 0.189651364979757 0.0033 -2.15837065139827 0.0308990256538141 1.50051646474943 0.568947383334189
res marine al ln marine ns allo allo S allo_S allo_S 16 51 7 2.86209414761138 1.26745188298807 3.58263753617508 0.7134 0.568497627590401 0.569697116160595 2.62987533442005 6.63700720217492
res marine al ln marine ns allo allo S allo_S allo_S 18 37 4 7.37696551801112 3.27826743572853 2.57199544815154 0.0919 -1.46570411476871 0.142728912697152 2.13041472545981 4.0464053390595
res marine al ln marine ns allo allo S allo_S allo_S 20 30 8 0.0632380798713301 0.0249918783343591 0.0585755762635216 0.4098 -0.186560751674211 0.852005042012817 0.0641034431176494 0.333788503410122
res marine al ln marine ns allo allo S allo_S allo_S 21 32 2 10.531907922026 7.85962285562662 3.59266833240006 0.2195 -0.8828972734561 0.377291776896714 1.75426168730876 4.80039181108931
